,id,text,label,intensity,word_count,char_count,punc_count,range,stop_words
705,10705,skip meal nation way show # disappoint . # wiz,anger,0.354,12,61,3,0.3 - 0.399,4
706,10706,"{ strong hand move firmli grope ' thigh , squeez dig nail extract growl .}",anger,0.354,20,109,6,0.3 - 0.399,7
707,10707,u tri boil em take year,anger,0.354,8,40,3,0.3 - 0.399,1
708,10708,u know die .. would also burst cri ....\ nfrom joy !!! ðÿ ˜‰,anger,0.354,14,68,11,0.3 - 0.399,4
709,10709,\ nit ' alway fun anger ' old dude .' rock n ' roll :)),anger,0.354,16,80,11,0.3 - 0.399,3
710,10710,bitter hurt lmaooo,anger,0.354,6,34,0,0.3 - 0.399,3
711,10711,sometim think british polit landscap desol look foam wasteland us think ' ok,anger,0.354,25,112,1,0.3 - 0.399,12
712,10712,wise man tell holdin ' grudg like \ nlet somebodi live insid head rent free,anger,0.354,20,87,2,0.3 - 0.399,8
713,10713,head home cut grass heat . wanna go eat somewher air condit . # adultingistheworst,anger,0.354,21,97,3,0.3 - 0.399,9
714,10714,love lizzi warren ' latest rage wall street .,anger,0.177,10,58,3,0.1 - 0.199,2
715,10715,forget mention buy dreamboy ticket ðÿ ™„ ðÿ ˜‚,anger,0.354,11,59,0,0.3 - 0.399,5
716,10716,pray # lord keep # anger # hate # jealousi away heart sign # matur # concis,anger,0.354,19,91,6,0.3 - 0.399,8
717,10717,littl sister sure hold grudg ðÿ ˜‚ ðÿ ˜‚ ðÿ ˜‚,anger,0.33299999999999996,9,44,0,0.3 - 0.399,3
718,10718,"& lt ; steve feet , feel blush sting cheek . ' undress , thank much ,' snap & gt ;",anger,0.33299999999999996,23,113,11,0.3 - 0.399,8
719,10719,one main thing im w / c fill void empti bitter heart make everyth want grow,anger,0.33299999999999996,30,111,1,0.3 - 0.399,15
720,10720,snap music keep run traffic -.,anger,0.33299999999999996,9,47,2,0.3 - 0.399,3
721,10721,"anger rise , think consequ . # quot # wisdom",anger,0.33299999999999996,9,51,4,0.3 - 0.399,3
722,10722,never make # decis ' # angri never make # promis ' # happi . # wiseword,anger,0.33299999999999996,16,83,8,0.3 - 0.399,7
723,10723,keep mind . ' weak . ' insult peopl ' human .,anger,0.33299999999999996,13,65,6,0.3 - 0.399,5
724,10724,watch video like madden better !,anger,0.33299999999999996,11,50,2,0.3 - 0.399,5
725,10725,project percept . see someon els ? also level within . # worri,anger,0.33299999999999996,18,84,4,0.3 - 0.399,8
726,10726,ranger v celtic # reveng,anger,0.33299999999999996,6,26,1,0.3 - 0.399,2
727,10727,ehhh guess . want everyon ' ever burst laugh front ofðÿ ˜‚,anger,0.33299999999999996,16,77,3,0.3 - 0.399,5
728,10728,' true ! revers - engin drink . ' scientif method . hear ' rage .,anger,0.33299999999999996,18,105,10,0.3 - 0.399,9
729,10729,yesss .. appar ' popular snap ðÿ ™„,anger,0.33299999999999996,8,55,4,0.3 - 0.399,3
730,10730,grow adult ' drink never drink assum rais around rage alcohol want part .,anger,0.33299999999999996,26,114,2,0.3 - 0.399,14
731,10731,play game john elway sack x fumbl x . john elway know ???,anger,0.33299999999999996,25,106,6,0.3 - 0.399,11
732,10732,"# zumba , # piyo # hiit session . sweati , burn sooooooo good ! # missedoutonsummerbikinibodybutwintersunbodywilldo",anger,0.33299999999999996,11,109,8,0.3 - 0.399,2
733,10733,three agin ' pout .,anger,0.29600000000000004,11,54,4,0.2 - 0.299,5
734,10734,anger cheap polit expens . ' expect everybodi polit . # thoughtfulthursday # polit,anger,0.33299999999999996,15,98,5,0.3 - 0.399,6
735,10735,' give someon power let word offend,anger,0.33299999999999996,10,49,1,0.3 - 0.399,4
736,10736,"rt need one back , whole cd hard , one # rage fly , rhyme flow , n u speak dollar",anger,0.33299999999999996,29,108,6,0.3 - 0.399,10
737,10737,lot would give ghandi road rage,anger,0.33299999999999996,7,29,0,0.3 - 0.399,0
738,10738,least charact fast furiou pump adrenalin franchis . ',anger,0.33299999999999996,19,104,3,0.3 - 0.399,10
739,10739,"tell happi anniversari , u happi .. # ampalaya # paitpaitanangpeg",anger,0.341,13,72,5,0.3 - 0.399,6
740,10740,love angri tweet bc make laugh also hate bc make miss,anger,0.33299999999999996,22,87,1,0.3 - 0.399,10
741,10741,find initi ' even thing ðÿ ˜§,anger,0.312,11,46,1,0.3 - 0.399,6
742,10742,"cigarett burn laura ' hand , angl chin , purs lip .'() gorgeou transit !",anger,0.312,21,119,9,0.3 - 0.399,11
743,10743,resent # india # pakistan problem save # nawazsharif \ n \ n,anger,0.312,9,82,7,0.3 - 0.399,3
744,10744,# awar seek # shelter .# letgo old # habit chase # desir resultin # anger # fear # worri .# choos # satisfact within # peac # relax,anger,0.312,19,121,14,0.3 - 0.399,2
745,10745,wolfpack theme tron sting wear wolf shirt,anger,0.312,11,61,1,0.3 - 0.399,3
746,10746,"sad resent past , sad fear futur . tri live # mhchat",anger,0.172,20,89,4,0.1 - 0.199,10
747,10747,anger cheap polit expens . ' expect everybodi polit . # thoughtfulthursday # anger # polit,anger,0.312,16,104,6,0.3 - 0.399,6
748,10748,case rage moodi cow lol buy moodi cow sock lol,anger,0.389,17,64,1,0.3 - 0.399,6
749,10749,' u b mind busi grind relentless,anger,0.312,16,79,2,0.3 - 0.399,8
750,10750,hold # grudg ' make # strong ; make # bitter . # forgiv ' make # weak ; set # free .,anger,0.312,20,100,12,0.3 - 0.399,9
751,10751,regard te snap,anger,0.312,4,24,1,0.3 - 0.399,0
752,10752,standard candic start show pout # startasyoumeantogoon # gbbo,anger,0.33,10,65,2,0.3 - 0.399,3
753,10753,"orang one # poison # bitter . ' judg # blue one look tast , # delici .",anger,0.312,24,110,9,0.3 - 0.399,13
754,10754,get madden k ps add trackdawgt let run,anger,0.312,12,45,0,0.3 - 0.399,3
755,10755,wish next madden stori mode . like fifa # madden,anger,0.312,15,56,2,0.3 - 0.399,5
756,10756,take offens acount ... rank last year sabr,anger,0.312,16,86,5,0.3 - 0.399,4
757,10757,thank u justin amaz concert . ' believ u provok thousand smile night # believetour,anger,0.312,21,120,4,0.3 - 0.399,8
758,10758,# klitschko furi day # box,anger,0.312,8,56,6,0.3 - 0.399,2
759,10759,best reveng massiv success .,anger,0.312,6,31,1,0.3 - 0.399,2
760,10760,"tiangong , china ' first space laboratori , come fieri end late . averag decommiss satellit either burn ...",anger,0.312,22,115,7,0.3 - 0.399,5
761,10761,houston might lose coach tomorrow midnight . # yike ?,anger,0.312,11,50,3,0.3 - 0.399,3
762,10762,"well , line sweden ' goal sure sting .",anger,0.312,8,39,3,0.3 - 0.399,2
763,10763,' get # bitter get # better,anger,0.312,5,25,3,0.3 - 0.399,1
764,10764,' bitter,anger,0.292,3,13,1,0.2 - 0.299,2
765,10765,go n bodega incens lookd @ si behind counter & amp ; like mirror say u say say origin,anger,0.185,31,114,3,0.1 - 0.199,13
766,10766,recommend read : prison hate aaron beck,anger,0.292,8,45,1,0.2 - 0.299,2
767,10767,' joke . know ' incens,anger,0.222,8,45,4,0.2 - 0.299,3
768,10768,level half . much better offens expect second half,anger,0.182,12,57,1,0.1 - 0.199,4
769,10769,huh ? sprint coach ? ' slowest team comp . talk rob live .,anger,0.292,21,108,8,0.2 - 0.299,8
770,10770,# firsttweetev sippin # hotchocol wonder # final give & lt ; haha # hellloooootwitt - ... # facebookisforfamili,anger,0.292,16,122,11,0.2 - 0.299,3
771,10771,one favorit classic car plymouth fieri .,anger,0.292,10,45,1,0.2 - 0.299,4
772,10772,"live order complet amaz life journey success , .",anger,0.35700000000000004,16,75,2,0.3 - 0.399,8
773,10773,kik want swap pic post account anonym wish kik : vsvplou # kik # kikm # snap # nude # tit # snapchat,anger,0.292,25,106,7,0.2 - 0.299,9
774,10774,focu . ' let ' love defin ' happi ' let make bitter get hurt .,anger,0.292,23,98,6,0.2 - 0.299,11
775,10775,wish next madden stori mode . like fifa,anger,0.292,14,49,1,0.2 - 0.299,5
776,10776,* frown cup cheek hand step asid .* angela care . ' know els -,anger,0.304,28,111,7,0.3 - 0.399,14
777,10777,ðÿ ˜ ³the intens play extraordinari # relentless # aflcatsswan # aflfin ðÿ ‰ ðÿ ‘ ðÿ ¿,anger,0.292,12,99,4,0.2 - 0.299,3
778,10778,need new outlet,anger,0.292,5,17,0,0.2 - 0.299,2
779,10779,need ðÿ ± sushi dateðÿ ™ ðÿ  oliv guard dateðÿ §€ ðÿ ‘ šðÿ  ¼rocki dateðÿ •,anger,0.271,15,98,2,0.2 - 0.299,4
780,10780,snap andriaprebl â ¤ ï ¸,anger,0.271,8,55,4,0.2 - 0.299,2
781,10781,color leav - chang . heatwav la still - rage . latt make batch . visit pumpkin patch . # fallsong,anger,0.271,19,106,7,0.2 - 0.299,4
782,10782,# ldf shall weekend ? # spraypaint # greenwichmarket # core # lilyl # fret & amp ; # benoakley,anger,0.271,18,124,12,0.2 - 0.299,6
783,10783,"take man suffer ignor smile . , matter say .",anger,0.271,16,68,3,0.2 - 0.299,8
784,10784,"meeee , ' lvl singl relentless",anger,0.271,12,55,3,0.2 - 0.299,5
785,10785,ummm dragon furi though ..,anger,0.271,7,53,6,0.2 - 0.299,1
786,10786,' perfect . even way sort resent suspect lead doubl life . perfect .,anger,0.271,25,112,5,0.2 - 0.299,13
787,10787,think peep snap . ' homi âœšðÿ  ½ lol,anger,0.271,14,64,3,0.2 - 0.299,6
788,10788,heart goe woman indign sit .,anger,0.271,18,84,3,0.2 - 0.299,10
789,10789,' fight eleph wrestl pig . # quoteoftheday # relentless,anger,0.271,13,78,4,0.2 - 0.299,6
790,10790,' sens theme tho lol,anger,0.271,10,69,6,0.2 - 0.299,2
791,10791,espn assum want free magazin,anger,0.271,8,40,0,0.2 - 0.299,3
792,10792,"luck rest fall goe anyth like today , think ' go like season . # bestdayev # magic # work # snap",anger,0.271,23,102,7,0.2 - 0.299,7
793,10793,# newenglandpatriot jersey look like whack one tri make make custom jersey # madden,anger,0.271,21,105,2,0.2 - 0.299,8
794,10794,grudg . truth abund .,anger,0.271,8,58,4,0.2 - 0.299,3
795,10795,"take !! jk . fun , relax , get massag two chill . ' eat cucumb , place frown .",anger,0.271,25,109,10,0.2 - 0.299,10
796,10796,meet olymp hous # gold . # neverquit # believ # dreambig # teamtto # goinggold,anger,0.271,11,81,7,0.2 - 0.299,0
797,10797,houston might lose coach tomorrow midnight . # yike # offens ?,anger,0.271,11,58,4,0.2 - 0.299,3
798,10798,' easi hold grudg harder let go .,anger,0.295,10,35,2,0.2 - 0.299,4
799,10799,prayer & amp ; protect brother sister fight # charlott # # machin,anger,0.18899999999999997,13,82,5,0.1 - 0.199,4
800,10800,test,anger,0.25,1,7,0,0.2 - 0.299,0
801,10801,happi best reveng,anger,0.25,5,25,0,0.2 - 0.299,2
802,10802,forget nice area fieri hearth,anger,0.25,12,51,0,0.2 - 0.299,7
803,10803,"take man suffer ignor smile . , matter say . # sting",anger,0.25,17,74,4,0.2 - 0.299,8
804,10804,also madden ' funniest game watch ' much happen ' bore,anger,0.25,17,86,4,0.2 - 0.299,8
805,10805,"mm , okay . ham turkey .' give hair ruffl head back kitchen set & gt ;& gt ;\ n",anger,0.25,25,117,10,0.2 - 0.299,12
806,10806,"oh . watch # rage . ' like , age",anger,0.25,8,36,5,0.2 - 0.299,2
807,10807,like hello ? first bear must alway laugh joke .,anger,0.324,14,54,2,0.3 - 0.399,6
808,10808,sometim best motiv come ' prove wrong ' # energi # motivationalquot,anger,0.25,11,79,4,0.2 - 0.299,3
809,10809,tonight ' # dragrac # allstar episod give life ! yaassss queen ! # teamalaska # teamkatya # bwahaha,anger,0.25,12,89,8,0.2 - 0.299,1
810,10810,naoto nod also like tha band . also frown . ' band ' papa roach ' concert ...?',anger,0.22899999999999998,20,87,10,0.2 - 0.299,7
811,10811,"someon keep # laugh , ' # fret . least u r give # happi .'\ n # quot # quotestolivebi",anger,0.22899999999999998,17,91,11,0.2 - 0.299,4
812,10812,sound like good game plan offens ....,anger,0.20199999999999999,10,53,5,0.2 - 0.299,3
813,10813,import thing # bestrong hold # think,anger,0.147,11,53,2,0.1 - 0.199,6
814,10814,ranger v celtic,anger,0.22899999999999998,5,18,0,0.2 - 0.299,2
815,10815,think may,anger,0.22899999999999998,5,15,0,0.2 - 0.299,3
816,10816,realli studi today chemistri play madden way fun .,anger,0.20800000000000002,15,68,1,0.2 - 0.299,7
817,10817,love word fret much im heaven,anger,0.127,11,35,0,0.1 - 0.199,5
818,10818,live event brock vs orton saturday wwe network ? need ! :) # wwe,anger,0.20800000000000002,25,106,8,0.2 - 0.299,9
819,10819,thursday pm vesper & amp ; medit # prayer # plainsong # multisensori # candl # incens # psalm # music # silenc # faith sing listen,anger,0.20800000000000002,18,127,11,0.2 - 0.299,2
820,10820,pray boy huff,anger,0.20800000000000002,5,16,0,0.2 - 0.299,2
821,10821,gameday vs buford today : home !!!!!!!!! never excit,anger,0.20800000000000002,12,59,10,0.2 - 0.299,4
822,10822,snap : hialeshia ðÿ ˜ ƒ,anger,0.20800000000000002,3,18,1,0.2 - 0.299,0
823,10823,need stop second guess go first think go .,anger,0.20800000000000002,18,68,1,0.2 - 0.299,9
824,10824,meet olymp hous # gold . # relentless # neverquit # believ # dreambig # teamtto # goinggold,anger,0.20800000000000002,12,92,8,0.2 - 0.299,0
825,10825,"' offend ' ,,, weird .",anger,0.188,9,53,7,0.1 - 0.199,5
826,10826,drop snapchat name # bore # swap # pic,anger,0.188,6,33,3,0.1 - 0.199,0
827,10827,follow snapchat ðÿ ‘» carlabtst # snapchat,anger,0.188,7,42,1,0.1 - 0.199,2
828,10828,"love # girl busi teach # pout take # selfi mall , desic immens # women love # perfect",anger,0.188,25,113,6,0.1 - 0.199,11
829,10829,follow girl tiff get followersðÿ ’– ðÿ ’˜ ðÿ ’– ðÿ ’˜ ðÿ ’˜,anger,0.188,10,67,1,0.1 - 0.199,3
830,10830,peanut butter take away sting,anger,0.188,7,44,2,0.1 - 0.199,1
831,10831,hate see ' frown ' rather see smile ðÿ ’• âœ ¨,anger,0.188,12,51,2,0.1 - 0.199,3
832,10832,jare + # snap ? ðÿ ’˜,anger,0.188,5,26,4,0.1 - 0.199,0
833,10833,kik want swap pic post account anonym wish kik : vsvplou # kik # kikm # nude # tit # snapchat,anger,0.188,24,101,6,0.1 - 0.199,9
834,10834,order vacat bath suit . one less thing fret .,anger,0.188,11,54,2,0.1 - 0.199,2
835,10835,cheap pout brodcast,anger,0.23199999999999998,4,19,0,0.2 - 0.299,1
836,10836,ughhh love clean hous incens light aromatherapi,anger,0.26,10,47,0,0.2 - 0.299,3
837,10837,follow snapchat ðÿ ‘» carlabtst # snapchat # snap,anger,0.16699999999999998,8,47,2,0.1 - 0.199,2
838,10838,vale ! vale ! sip sangria tast tantal tapa ' fieri flamenco night ! # minutesfromhom # silverlak # la # flamenco,anger,0.16699999999999998,17,112,9,0.1 - 0.199,1
839,10839,"grate hungri peopl life ! hungri learn , chang , grow , help , etc - sure anybodi better ! # relentless",anger,0.16699999999999998,24,110,8,0.1 - 0.199,9
840,10840,love new song ' stop think # sting .,anger,0.16699999999999998,12,49,3,0.1 - 0.199,5
841,10841,"help maintain boost statu world class centr educ , cultur toler .",anger,0.16699999999999998,19,97,3,0.1 - 0.199,8
842,10842,"one favorit song brother , real talk .",anger,0.157,9,50,3,0.1 - 0.199,2
843,10843,one month til someon ' bday think ' time flaunt get someth pretti awesom,anger,0.14300000000000002,19,83,2,0.1 - 0.199,7
844,10844,' sting luckili . fly happi drink . lolololol,anger,0.146,15,83,5,0.1 - 0.199,7
845,10845,"elli give load gift note em uni n burst tear , love herðÿ ˜©",anger,0.146,22,76,1,0.1 - 0.199,10
846,10846,miss ?,anger,0.146,5,35,4,0.1 - 0.199,2
847,10847,wrath khan one best movi time,anger,0.146,14,68,2,0.1 - 0.199,6
848,10848,' girli sens alway lash & amp ; nail do tomboy sens black color & amp ; refus ruffl life,anger,0.146,29,118,5,0.1 - 0.199,13
849,10849,follow . follow . # relentless . # success,anger,0.125,7,45,5,0.1 - 0.199,1
850,10850,turn frown upsid,anger,0.125,6,31,1,0.1 - 0.199,2
851,10851,' game day !!!! minu :,anger,0.125,7,42,7,0.1 - 0.199,2
852,10852,rise incens best thing ' ever buy,anger,0.125,9,40,1,0.1 - 0.199,2
853,10853,liter burst laugh .,anger,0.067,5,38,2,0 - 0.099,1
854,10854,follow . follow . . # success,anger,0.125,7,34,4,0.1 - 0.199,1
855,10855,wrinkl mere hide frown . - mark twain,anger,0.125,11,53,2,0.1 - 0.199,3
856,10856,love new song ' stop think .,anger,0.083,12,43,2,0 - 0.099,5
857,10857,pl dont insult word ' molna ',anger,0.479,7,42,3,0.4 - 0.499,1
858,10858,would almost take offens actual snap,anger,0.45799999999999996,14,68,1,0.4 - 0.499,7
859,10859,rutger game abomin . affront god man . must never speak .,anger,0.562,20,95,4,0.5 - 0.599,9
860,10860,"' lisa ask start rage , ' call ?' heh",anger,0.5,16,75,6,0.5 - 0.599,5
861,10861,sometim get mad someth minuscul tri ruin somebodi life like lose job like get feder prison,anger,0.708,25,109,0,0.7 - 0.799,9
862,10862,sometim get mad someth minuscul tri ruin somebodi life like lose job like get feder prison # anger,anger,0.6459999999999999,26,115,1,0.6 - 0.699,9
863,10863,think & amp ; must actual work like & amp ; havent get snap chat video today,anger,0.25,24,125,9,0.2 - 0.299,8
864,10864,eye dilat . hate world right rage thousand fieri dragon . need drink .,anger,0.812,23,90,3,0.8 - 0.899,12
865,10865,"one choose clp member ! mp seat peopl dole mate , elect candid . # fume",anger,0.682,23,105,5,0.6 - 0.699,10
866,10866,"one choose clp member ! mp seat peopl dole mate , elect candid .",anger,0.43799999999999994,22,98,4,0.4 - 0.499,10
867,10867,"pleas canadian player play us player , lag atroci . # fixthisgam # trash # sfvrefund",anger,0.6459999999999999,18,109,7,0.6 - 0.699,6
868,10868,love outrag ' white man black man blm would regardless reason,anger,0.726,29,112,2,0.7 - 0.799,17
869,10869,"dean realli save lot ppl , bc ' snap nomor & amp ; take much ..",anger,0.348,24,81,6,0.3 - 0.399,12
870,10870,sorri guy absolut idea time ' cam tomorrow keep post . # fume,anger,0.41700000000000004,20,85,3,0.4 - 0.499,9
871,10871,sorri guy absolut idea time ' cam tomorrow keep post .,anger,0.20199999999999999,19,78,2,0.2 - 0.299,9
872,10872,", ding wear look man ' find arch enemi bed missu ? # angryman",anger,0.557,24,89,4,0.5 - 0.599,12
873,10873,", ding wear look man ' find arch enemi bed missu ? # angryman # scowl",anger,0.5,25,95,5,0.5 - 0.599,12
874,10874,fuck madden way harder,anger,0.521,7,40,3,0.5 - 0.599,2
875,10875,obama must fume .. lol,anger,0.5,6,33,3,0.5 - 0.599,1
876,10876,hate guy cant control anger 🙃🙃,anger,0.6459999999999999,8,35,0,0.6 - 0.699,2
877,10877,"[ ] * would frown bite , fold arm * ' everi time ' need assist someon expect lil **",anger,0.5,27,112,10,0.5 - 0.599,8
878,10878,liter fume fuck sake,anger,0.86,4,23,0,0.8 - 0.899,0
879,10879,oh ' brian ! invit ?,anger,0.43799999999999994,11,54,4,0.4 - 0.499,5
880,10880,oh ' brian ! invit ? # offend,anger,0.41700000000000004,12,63,5,0.4 - 0.499,5
881,10881,"- frustrat , look elphaba frown aggrav . high pitch voic grow --",anger,0.604,22,110,6,0.6 - 0.699,10
